Date,log_return,vix_change,regime_IS,regime_OOS,bull_prob_OOS,regime_filt,bull_prob_IS,pos_IS,pos_OOS,pos_filt,pos_weighted_raw,pos_weighted,pos_short,ret_bnh,ret_IS,ret_OOS,ret_filt,ret_weighted_raw,ret_weighted,ret_short,ret_bnh_net,ret_IS_net,ret_OOS_net,ret_filt_net,ret_weighted_raw_net,ret_weighted_net,ret_short_net,cum_IS,cum_IS_net,cum_OOS,cum_OOS_net,cum_filt,cum_filt_net,cum_weighted_raw,cum_weighted_raw_net,cum_weighted,cum_weighted_net,cum_short,cum_short_net,cum_bnh,cum_bnh_net
2010-01-18,-0.00041446166026104037,0.0,High-Vol,,,High-Vol,1.0486159718059987e-11,0.0,0.0,0.0,1.0486159718059987e-11,3.7522466073242754e-104,0.0,-0.00041446166026104037,-0.0,-0.0,-0.0,-4.346111166509585e-15,-1.5551623585804752e-107,-0.0,-0.00041446166026104037,-0.0,-0.0,-0.0,-5.605323851494986e-15,-1.5551623585804752e-107,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001785,1.0000000000001568,1.0,1.0,1.0,1.0,1.051838865082254,1.0513130771076606
2010-01-19,-0.011487927436522419,0.0,High-Vol,,,High-Vol,5.774288221224764e-12,0.0,0.0,0.0,5.774288221224764e-12,3.7522466073242754e-104,0.0,-0.011487927436522419,-0.0,-0.0,-0.0,-6.63346040829962e-14,-4.3105536748878707e-106,-0.0,-0.011487927436522419,-0.0,-0.0,-0.0,-6.869053983141382e-14,-4.3105536748878707e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001121,1.000000000000088,1.0,1.0,1.0,1.0,1.039824558396505,1.0393047760737162
2010-01-20,-0.007918157546921671,0.0,High-Vol,,,High-Vol,9.465247409485234e-12,0.0,0.0,0.0,9.465247409485234e-12,3.7522466073242754e-104,0.0,-0.007918157546921671,-0.0,-0.0,-0.0,-7.49473202088963e-14,-2.971087979169595e-106,-0.0,-0.007918157546921671,-0.0,-0.0,-0.0,-7.679279980302654e-14,-2.971087979169595e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000037,1.0000000000000113,1.0,1.0,1.0,1.0,1.0316235749098002,1.0311078920538028
2010-01-21,0.007466333847504928,0.0,High-Vol,,,High-Vol,9.812667205020227e-12,0.0,0.0,0.0,9.812667205020227e-12,3.7522466073242754e-104,0.0,0.007466333847504928,0.0,0.0,0.0,7.326464928714409e-14,2.801552584845077e-106,0.0,0.007466333847504928,0.0,0.0,0.0,7.30909393893766e-14,2.801552584845077e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001104,1.0000000000000844,1.0,1.0,1.0,1.0,1.0393548471391156,1.0388352996132515
2010-01-22,0.0004431299243542274,0.0,High-Vol,,,High-Vol,1.0717736909882487e-11,0.0,0.0,0.0,1.0717736909882487e-11,3.7522466073242754e-104,0.0,0.0004431299243542274,0.0,0.0,0.0,4.749349946124737e-15,1.6627327552620125e-107,0.0,0.0004431299243542274,0.0,0.0,0.0,4.296815093693607e-15,1.6627327552620125e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001152,1.0000000000000886,1.0,1.0,1.0,1.0,1.0398155184349855,1.0392957406310477
2010-01-25,-0.012976228161374188,0.0,High-Vol,,,High-Vol,5.091634205228239e-12,0.0,0.0,0.0,5.091634205228239e-12,3.7522466073242754e-104,0.0,-0.012976228161374188,-0.0,-0.0,-0.0,-6.607020716129875e-14,-4.869000809438201e-106,-0.0,-0.012976228161374188,-0.0,-0.0,-0.0,-6.888325851362587e-14,-4.869000809438201e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000049,1.0000000000000198,1.0,1.0,1.0,1.0,1.0264098009532119,1.0258967243325796
2010-01-26,-0.004412628206352747,0.0,High-Vol,,,High-Vol,1.2009223748927861e-11,0.0,0.0,0.0,1.2009223748927861e-11,3.7522466073242754e-104,0.0,-0.004412628206352747,-0.0,-0.0,-0.0,-5.299223945092036e-14,-1.6557269216670498e-106,-0.0,-0.004412628206352747,-0.0,-0.0,-0.0,-5.645103422277017e-14,-1.6557269216670498e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999961,0.9999999999999633,1.0,1.0,1.0,1.0,1.0218906141925967,1.0213797966005405
2010-01-27,0.00047154059438302923,0.0,High-Vol,,,High-Vol,1.0008374221418884e-11,0.0,0.0,0.0,1.0008374221418884e-11,3.7522466073242754e-104,0.0,0.00047154059438302923,0.0,0.0,0.0,4.719354729175648e-15,1.7693365954893938e-107,0.0,0.00047154059438302923,0.0,0.0,0.0,3.718929965421159e-15,1.7693365954893938e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000009,0.999999999999967,1.0,1.0,1.0,1.0,1.0223725907270276,1.0218615322069413
2010-01-28,-0.043674681888296235,0.0,High-Vol,,,High-Vol,1.498416565007868e-14,0.0,0.0,0.0,1.498416565007868e-14,3.7522466073242754e-104,0.0,-0.043674681888296235,-0.0,-0.0,-0.0,-6.54428668128722e-16,-1.6387817694132652e-105,-0.0,-0.043674681888296235,-0.0,-0.0,-0.0,-5.651123696013124e-15,-1.6387817694132652e-105,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999614,1.0,1.0,1.0,1.0,0.9786818278501451,0.9781926092510619
2010-01-29,0.008063362295774002,0.0,High-Vol,,,High-Vol,3.0505253272183785e-10,0.0,0.0,0.0,3.0505253272183785e-10,3.7522466073242754e-104,0.0,0.008063362295774002,0.0,0.0,0.0,2.4597490905796324e-12,3.0255723817944476e-106,0.0,0.008063362295774002,0.0,0.0,0.0,2.3072303163015386e-12,3.0255723817944476e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00000000000246,1.0000000000022686,1.0,1.0,1.0,1.0,0.9866051955626697,0.9861120162699861
2010-02-01,-0.020694424494336068,0.0,High-Vol,,,High-Vol,4.064852660883383e-12,0.0,0.0,0.0,4.064852660883383e-12,3.7522466073242754e-104,0.0,-0.020694424494336068,-0.0,-0.0,-0.0,-8.411978647125223e-14,-7.765058409940089e-106,-0.0,-0.020694424494336068,-0.0,-0.0,-0.0,-2.3461362650172946e-13,-7.765058409940089e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000023759,1.000000000002034,1.0,1.0,1.0,1.0,0.9663977804133765,0.9659147023027616
2010-02-02,-0.024166648064114872,0.0,High-Vol,,,High-Vol,2.664066529660787e-12,0.0,0.0,0.0,2.664066529660787e-12,3.7522466073242754e-104,0.0,-0.024166648064114872,-0.0,-0.0,-0.0,-6.438155824170009e-14,-9.06792232089748e-106,-0.0,-0.024166648064114872,-0.0,-0.0,-0.0,-6.508195130731139e-14,-9.06792232089748e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000023115,1.0000000000019689,1.0,1.0,1.0,1.0,0.9433231268868978,0.942851583219195
2010-02-03,-0.03484688694221414,0.0,High-Vol,,,High-Vol,4.3628861393953964e-13,0.0,0.0,0.0,4.3628861393953964e-13,3.7522466073242754e-104,0.0,-0.03484688694221414,-0.0,-0.0,-0.0,-1.520330000412645e-14,-1.307541133047356e-105,-0.0,-0.03484688694221414,-0.0,-0.0,-0.0,-1.6317188961987073e-14,-1.307541133047356e-105,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000022962,1.0000000000019527,1.0,1.0,1.0,1.0,0.9110173985843829,0.9105620037432883
2010-02-04,-0.03697784995735781,0.0,High-Vol,,,High-Vol,8.701861420672681e-13,0.0,0.0,0.0,8.701861420672681e-13,3.7522466073242754e-104,0.0,-0.03697784995735781,-0.0,-0.0,-0.0,-3.217761259633549e-14,-1.3875001204864194e-105,-0.0,-0.03697784995735781,-0.0,-0.0,-0.0,-3.2394561360399353e-14,-1.3875001204864194e-105,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000002264,1.0000000000019202,1.0,1.0,1.0,1.0,0.8779451722111793,0.877506309349932
2010-02-05,-0.028208950062245743,0.0,High-Vol,,,High-Vol,8.152332851811564e-12,0.0,0.0,0.0,8.152332851811564e-12,3.7522466073242754e-104,0.0,-0.028208950062245743,-0.0,-0.0,-0.0,-2.299687503075578e-13,-1.058469371672415e-105,-0.0,-0.028208950062245743,-0.0,-0.0,-0.0,-2.3360982366242997e-13,-1.058469371672415e-105,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000020342,1.0000000000016867,1.0,1.0,1.0,1.0,0.8535253093471414,0.8530986533653521
2010-02-08,-0.015280419152609845,0.0,High-Vol,,,High-Vol,1.8902507104775317e-11,0.0,0.0,0.0,1.8902507104775317e-11,3.7522466073242754e-104,0.0,-0.015280419152609845,-0.0,-0.0,-0.0,-2.888382315961524e-13,-5.7335900923873165e-106,-0.0,-0.015280419152609845,-0.0,-0.0,-0.0,-2.942133187226343e-13,-5.7335900923873165e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000017453,1.0000000000013924,1.0,1.0,1.0,1.0,0.8405822245835105,0.8401620385264869
2010-02-09,0.037965182750531346,0.0,High-Vol,,,High-Vol,2.1500618323564262e-13,0.0,0.0,0.0,2.1500618323564262e-13,3.7522466073242754e-104,0.0,0.037965182750531346,0.0,0.0,0.0,8.1627490390354e-15,1.4245472817212735e-105,0.0,0.037965182750531346,0.0,0.0,0.0,-1.1810014217344375e-15,1.4245472817212735e-105,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000017535,1.000000000001391,1.0,1.0,1.0,1.0,0.8731086107078527,0.8726721655228877
2010-02-10,-0.011617593517903984,0.0,High-Vol,,,High-Vol,8.45994393129185e-11,0.0,0.0,0.0,8.45994393129185e-11,3.7522466073242754e-104,0.0,-0.011617593517903984,-0.0,-0.0,-0.0,-9.828418977800734e-13,-4.359207586282772e-106,-0.0,-0.011617593517903984,-0.0,-0.0,-0.0,-1.0250341143449148e-12,-4.359207586282772e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000007705,1.0000000000003662,1.0,1.0,1.0,1.0,0.8630238833298135,0.8625924792481565
2010-02-11,0.002455002125360635,0.0,High-Vol,,,High-Vol,1.512752605477871e-11,0.0,0.0,0.0,1.512752605477871e-11,3.7522466073242754e-104,0.0,0.002455002125360635,0.0,0.0,0.0,3.713810861593011e-14,9.211773395858329e-107,0.0,0.002455002125360635,0.0,0.0,0.0,2.4021519868602202e-15,9.211773395858329e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008078,1.0000000000003686,1.0,1.0,1.0,1.0,0.8651452116649675,0.8647127471842648
2010-02-12,0.0041540917853039394,0.0,High-Vol,,,High-Vol,9.80142266277094e-12,0.0,0.0,0.0,9.80142266277094e-12,3.7522466073242754e-104,0.0,0.0041540917853039394,0.0,0.0,0.0,4.0716009367708624e-14,1.558717680792035e-106,0.0,0.0041540917853039394,0.0,0.0,0.0,3.805295767170474e-14,1.558717680792035e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008484,1.0000000000004066,1.0,1.0,1.0,1.0,0.8687465793088037,0.8683123145943751
2010-02-15,0.001864054082834697,0.0,High-Vol,,,High-Vol,1.0106403064465412e-11,0.0,0.0,0.0,1.0106403064465412e-11,3.7522466073242754e-104,0.0,0.001864054082834697,0.0,0.0,0.0,1.8838881895089844e-14,6.994390608185455e-107,0.0,0.001864054082834697,0.0,0.0,0.0,1.8686391694242606e-14,6.994390608185455e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008673,1.0000000000004252,1.0,1.0,1.0,1.0,0.870367480171003,0.8699324052087222
2010-02-16,9.173058382906817e-05,0.0,High-Vol,,,High-Vol,9.760127679118189e-12,0.0,0.0,0.0,9.760127679118189e-12,3.7522466073242754e-104,0.0,9.173058382906817e-05,0.0,0.0,0.0,8.953022102517596e-16,3.4419577196049605e-108,0.0,9.173058382906817e-05,0.0,0.0,0.0,7.221645175781479e-16,3.4419577196049605e-108,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008682,1.0000000000004259,1.0,1.0,1.0,1.0,0.8704473231500705,0.8700122082762788
2010-02-17,-0.009409996990593637,0.0,High-Vol,,,High-Vol,6.720287189080612e-12,0.0,0.0,0.0,6.720287189080612e-12,3.7522466073242754e-104,0.0,-0.009409996990593637,-0.0,-0.0,-0.0,-6.323788222517354e-14,-3.5308629282886615e-106,-0.0,-0.009409996990593637,-0.0,-0.0,-0.0,-6.475780247019232e-14,-3.5308629282886615e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000805,1.0000000000003613,1.0,1.0,1.0,1.0,0.8622948340647948,0.8618637944166545
2010-02-18,0.013082884160373313,0.0,High-Vol,,,High-Vol,7.35008046606983e-12,0.0,0.0,0.0,7.35008046606983e-12,3.7522466073242754e-104,0.0,0.013082884160373313,0.0,0.0,0.0,9.616025130701428e-14,4.909020770477727e-106,0.0,0.013082884160373313,0.0,0.0,0.0,9.584535466851968e-14,4.909020770477727e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000901,1.000000000000457,1.0,1.0,1.0,1.0,0.8736502563607284,0.8732135404206313
2010-02-19,0.016111171470921927,0.0,High-Vol,,,High-Vol,6.600813868699318e-12,0.0,0.0,0.0,6.600813868699318e-12,3.7522466073242754e-104,0.0,0.016111171470921927,0.0,0.0,0.0,1.0634684408625425e-13,6.045308849178646e-106,0.0,0.016111171470921927,0.0,0.0,0.0,1.05972210787569e-13,6.045308849178646e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000010074,1.000000000000563,1.0,1.0,1.0,1.0,0.8878397834689506,0.8873959745386947
2010-02-22,-0.013552598900042635,0.0,High-Vol,,,High-Vol,7.707027001549419e-12,0.0,0.0,0.0,7.707027001549419e-12,3.7522466073242754e-104,0.0,-0.013552598900042635,-0.0,-0.0,-0.0,-1.0445024566379753e-13,-5.085269324311168e-106,-0.0,-0.013552598900042635,-0.0,-0.0,-0.0,-1.0500335223022259e-13,-5.085269324311168e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000903,1.000000000000458,1.0,1.0,1.0,1.0,0.8758884159691155,0.8754505812289375
2010-02-23,-0.007954243022534415,0.0,High-Vol,,,High-Vol,1.0495917524692763e-11,0.0,0.0,0.0,1.0495917524692763e-11,3.7522466073242754e-104,0.0,-0.007954243022534415,-0.0,-0.0,-0.0,-8.34870787358841e-14,-2.9846281395137547e-106,-0.0,-0.007954243022534415,-0.0,-0.0,-0.0,-8.488152399745577e-14,-2.9846281395137547e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008196,1.0000000000003733,1.0,1.0,1.0,1.0,0.8689490220486162,0.8685146561381188
2010-02-24,-0.0016283879102044667,0.0,High-Vol,,,High-Vol,1.0736563969916317e-11,0.0,0.0,0.0,1.0736563969916317e-11,3.7522466073242754e-104,0.0,-0.0016283879102044667,-0.0,-0.0,-0.0,-1.7483290965748605e-14,-6.110113011472577e-107,-0.0,-0.0016283879102044667,-0.0,-0.0,-0.0,-1.7603614188360384e-14,-6.110113011472577e-107,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000802,1.0000000000003555,1.0,1.0,1.0,1.0,0.8675351874145567,0.8671015282446765
2010-02-25,-0.007448571256736736,0.0,High-Vol,,,High-Vol,7.713350769946086e-12,0.0,0.0,0.0,7.713350769946086e-12,3.7522466073242754e-104,0.0,-0.007448571256736736,-0.0,-0.0,-0.0,-5.745344283814859e-14,-2.7948876227503535e-106,-0.0,-0.007448571256736736,-0.0,-0.0,-0.0,-5.89650494381337e-14,-2.7948876227503535e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000007445,1.0000000000002967,1.0,1.0,1.0,1.0,0.8610972960647454,0.8606668550359378
2010-02-26,0.0050507072043750045,0.0,High-Vol,,,High-Vol,1.0359248516796362e-11,0.0,0.0,0.0,1.0359248516796362e-11,3.7522466073242754e-104,0.0,0.0050507072043750045,0.0,0.0,0.0,5.2321531115694467e-14,1.8951498972204386e-106,0.0,0.0050507072043750045,0.0,0.0,0.0,5.0998582242269326e-14,1.8951498972204386e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000797,1.0000000000003475,1.0,1.0,1.0,1.0,0.8654574480383171,0.8650248274784509
2010-03-01,-0.0054403137204563435,0.0,High-Vol,,,High-Vol,8.752334586625912e-12,0.0,0.0,0.0,8.752334586625912e-12,3.7522466073242754e-104,0.0,-0.0054403137204563435,-0.0,-0.0,-0.0,-4.7615445937645546e-14,-2.041339870036202e-106,-0.0,-0.0054403137204563435,-0.0,-0.0,-0.0,-4.8418902902730774e-14,-2.041339870036202e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000007492,1.000000000000299,1.0,1.0,1.0,1.0,0.860761872293105,0.8603315989342623
2010-03-02,0.019152976576356198,0.0,High-Vol,,,High-Vol,3.746977910116455e-12,0.0,0.0,0.0,3.746977910116455e-12,3.7522466073242754e-104,0.0,0.019152976576356198,0.0,0.0,0.0,7.176578014458456e-14,7.186669137879386e-106,0.0,0.019152976576356198,0.0,0.0,0.0,6.926310180632982e-14,7.186669137879386e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000008211,1.0000000000003684,1.0,1.0,1.0,1.0,0.8774069165109112,0.8769683227102433
2010-03-03,0.010869663051920591,0.0,High-Vol,,,High-Vol,1.435236183805992e-11,0.0,0.0,0.0,1.435236183805992e-11,3.7522466073242754e-104,0.0,0.010869663051920591,0.0,0.0,0.0,1.56005337178955e-13,4.078565630932707e-106,0.0,0.010869663051920591,0.0,0.0,0.0,1.5070264521498328e-13,4.078565630932707e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000000000977,1.0000000000005191,1.0,1.0,1.0,1.0,0.8869960549924018,0.8865526678209356
2010-03-04,0.002556879260373662,0.0,High-Vol,,,High-Vol,1.2223360757554796e-11,0.0,0.0,0.0,1.2223360757554796e-11,3.7522466073242754e-104,0.0,0.002556879260373662,0.0,0.0,0.0,3.1253657613057153e-14,9.594041530074876e-107,0.0,0.002556879260373662,0.0,0.0,0.0,3.0189157072804594e-14,9.594041530074876e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000010083,1.0000000000005493,1.0,1.0,1.0,1.0,0.8892668987088846,0.8888223763993685
2010-03-05,0.009479383238217778,0.0,High-Vol,,,High-Vol,8.052503633421483e-12,0.0,0.0,0.0,8.052503633421483e-12,3.7522466073242754e-104,0.0,0.009479383238217778,0.0,0.0,0.0,7.633276796834336e-14,3.556898359512926e-106,0.0,0.009479383238217778,0.0,0.0,0.0,7.42473394062767e-14,3.556898359512926e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000010847,1.0000000000006235,1.0,1.0,1.0,1.0,0.8977366811762373,0.8972879250340338
2010-03-08,0.010150153607037186,0.0,High-Vol,,,High-Vol,8.977942345639554e-12,0.0,0.0,0.0,8.977942345639554e-12,3.7522466073242754e-104,0.0,0.010150153607037186,0.0,0.0,0.0,9.112749388336521e-14,3.808587943582554e-106,0.0,0.010150153607037186,0.0,0.0,0.0,9.066477452725618e-14,3.808587943582554e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000011757,1.0000000000007143,1.0,1.0,1.0,1.0,0.9068952481893992,0.9064419139083192
2010-03-09,-0.004043553648495013,0.0,High-Vol,,,High-Vol,1.0737387297900018e-11,0.0,0.0,0.0,1.0737387297900018e-11,3.7522466073242754e-104,0.0,-0.004043553648495013,-0.0,-0.0,-0.0,-4.341720158372763e-14,-1.5172410459099107e-106,-0.0,-0.004043553648495013,-0.0,-0.0,-0.0,-4.429692405985786e-14,-1.5172410459099107e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000011324,1.00000000000067,1.0,1.0,1.0,1.0,0.9032355726334095,0.9027840677327242
2010-03-10,-0.006187846578606713,0.0,High-Vol,,,High-Vol,8.467607221723029e-12,0.0,0.0,0.0,8.467607221723029e-12,3.7522466073242754e-104,0.0,-0.006187846578606713,-0.0,-0.0,-0.0,-5.239625437592434e-14,-2.3218326331220163e-106,-0.0,-0.006187846578606713,-0.0,-0.0,-0.0,-5.3531144414012835e-14,-2.3218326331220163e-106,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00000000000108,1.0000000000006164,1.0,1.0,1.0,1.0,0.8976637460680894,0.8972150263843246
2010-03-11,0.0014142160352418572,0.0,High-Vol,,,High-Vol,1.0496390534365598e-11,0.0,0.0,0.0,1.0496390534365598e-11,3.7522466073242754e-104,0.0,0.0014142160352418572,0.0,0.0,0.0,1.4844163805860676e-14,5.306487320259847e-107,0.0,0.0014142160352418572,0.0,0.0,0.0,1.3829772149539392e-14,5.306487320259847e-107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000010947,1.0000000000006302,1.0,1.0,1.0,1.0,0.8989341346222341,0.8984847799029644
2010-03-12,0.008073907058232558,0.0,High-Vol,,,High-Vol,8.535636635347287e-12,0.0,0.0,0.0,8.535636635347287e-12,3.7522466073242754e-104,0.0,0.008073907058232558,0.0,0.0,0.0,6.891593687663886e-14,3.0295290367104634e-106,0.0,0.008073907058232558,0.0,0.0,0.0,6.79355599271297e-14,3.0295290367104634e-106,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000011637,1.000000000000698,1.0,1.0,1.0,1.0,0.9062214241388509,0.9057684266855822
