Date,log_return,vix_change,regime_IS,regime_OOS,bull_prob_OOS,regime_filt,bull_prob_IS,pos_IS,pos_OOS,pos_filt,pos_weighted_raw,pos_weighted,pos_short,ret_bnh,ret_IS,ret_OOS,ret_filt,ret_weighted_raw,ret_weighted,ret_short,ret_bnh_net,ret_IS_net,ret_OOS_net,ret_filt_net,ret_weighted_raw_net,ret_weighted_net,ret_short_net,cum_IS,cum_IS_net,cum_OOS,cum_OOS_net,cum_filt,cum_filt_net,cum_weighted_raw,cum_weighted_raw_net,cum_weighted,cum_weighted_net,cum_short,cum_short_net,cum_bnh,cum_bnh_net
2010-01-19,-0.002835774602783082,0.0,High-Vol,,,High-Vol,1.6657381464257503e-07,0.0,0.0,0.0,1.6657381464257503e-07,5.232679422331982e-292,0.0,-0.002835774602783082,-0.0,-0.0,-0.0,-4.723657930521109e-10,-1.4838699410354683e-294,-0.0,-0.002835774602783082,-0.0,-0.0,-0.0,-4.778616178334686e-10,-1.4838699410354683e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000025962903,1.0000000023236844,1.0,1.0,1.0,1.0,1.0416346193683939,1.0411139322413392
2010-01-20,-0.0015863551414222472,0.0,High-Vol,,,High-Vol,1.7321560797823407e-07,0.0,0.0,0.0,1.7321560797823407e-07,5.232679422331982e-292,0.0,-0.0015863551414222472,-0.0,-0.0,-0.0,-2.7478147029085205e-10,-8.300887905030735e-295,-0.0,-0.0015863551414222472,-0.0,-0.0,-0.0,-2.781023669586816e-10,-8.300887905030735e-295,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000002321509,1.000000002045582,1.0,1.0,1.0,1.0,1.0399835268902473,1.0394636651030793
2010-01-21,0.003798216846626471,0.0,High-Vol,,,High-Vol,1.713251671731314e-07,0.0,0.0,0.0,1.713251671731314e-07,5.232679422331982e-292,0.0,0.003798216846626471,0.0,0.0,0.0,6.507301362080841e-10,1.9874851134897006e-294,0.0,0.003798216846626471,0.0,0.0,0.0,6.497849158055328e-10,1.9874851134897006e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000029722391,1.0000000026953668,1.0,1.0,1.0,1.0,1.0439411209847413,1.043419280895143
2010-01-22,0.0013400954735239238,0.0,High-Vol,,,High-Vol,1.7858297586355395e-07,0.0,0.0,0.0,1.7858297586355395e-07,5.232679422331982e-292,0.0,0.0013400954735239238,0.0,0.0,0.0,2.3931823760318077e-10,7.01229000826887e-295,0.0,0.0013400954735239238,0.0,0.0,0.0,2.356893332579695e-10,7.01229000826887e-295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000032115572,1.000000002931056,1.0,1.0,1.0,1.0,1.0453410395583662,1.0448184996844416
2010-01-25,-0.003356679856480757,0.0,High-Vol,,,High-Vol,1.6308740150962993e-07,0.0,0.0,0.0,1.6308740150962993e-07,5.232679422331982e-292,0.0,-0.003356679856480757,-0.0,-0.0,-0.0,-5.474321954931641e-10,-1.7564429612363127e-294,-0.0,-0.003356679856480757,-0.0,-0.0,-0.0,-5.551799826701261e-10,-1.7564429612363127e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000026641251,1.0000000023758762,1.0,1.0,1.0,1.0,1.0418380468493649,1.0413172580339938
2010-01-26,-0.00035941987222345333,0.0,High-Vol,,,High-Vol,1.7744338892643754e-07,0.0,0.0,0.0,1.7744338892643754e-07,5.232679422331982e-292,0.0,-0.00035941987222345333,-0.0,-0.0,-0.0,-6.377668017483671e-11,-1.8807289693608548e-295,-0.0,-0.00035941987222345333,-0.0,-0.0,-0.0,-7.095467388324052e-11,-1.8807289693608548e-295,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000026003484,1.0000000023049216,1.0,1.0,1.0,1.0,1.0414636568373243,1.0409430551701682
2010-01-27,0.001350039208034116,0.0,High-Vol,,,High-Vol,1.764114112918333e-07,0.0,0.0,0.0,1.764114112918333e-07,5.232679422331982e-292,0.0,0.001350039208034116,0.0,0.0,0.0,2.381623219886073e-10,7.064322383221485e-295,0.0,0.001350039208034116,0.0,0.0,0.0,2.376463331713052e-10,7.064322383221485e-295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000028385108,1.0000000025425677,1.0,1.0,1.0,1.0,1.0428706231239275,1.0423493181494696
2010-01-28,-0.014101138660903807,0.0,High-Vol,,,High-Vol,5.5011536508779956e-08,0.0,0.0,0.0,5.5011536508779956e-08,5.232679422331982e-292,0.0,-0.014101138660903807,-0.0,-0.0,-0.0,-7.757253042596783e-10,-7.378673810236131e-294,-0.0,-0.014101138660903807,-0.0,-0.0,-0.0,-8.36425241651205e-10,-7.378673810236131e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000020627855,1.0000000017061426,1.0,1.0,1.0,1.0,1.028268157522614,1.0277541519559528
2010-01-29,0.004007176803521099,0.0,High-Vol,,,High-Vol,1.6707423694129643e-07,0.0,0.0,0.0,1.6707423694129643e-07,5.232679422331982e-292,0.0,0.004007176803521099,0.0,0.0,0.0,6.694960067371509e-10,2.0968271601430903e-294,0.0,0.004007176803521099,0.0,0.0,0.0,6.134646565208927e-10,2.0968271601430903e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000027322815,1.0000000023196072,1.0,1.0,1.0,1.0,1.0323968765600866,1.0318808071499106
2010-02-01,-0.006058048573017834,0.0,High-Vol,,,High-Vol,1.3809677543299755e-07,0.0,0.0,0.0,1.3809677543299755e-07,5.232679422331982e-292,0.0,-0.006058048573017834,-0.0,-0.0,-0.0,-8.365969733502351e-10,-3.1699826107518045e-294,-0.0,-0.006058048573017834,-0.0,-0.0,-0.0,-8.510857041043845e-10,-3.1699826107518045e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000018956845,1.0000000014685215,1.0,1.0,1.0,1.0,1.0261614723958117,1.025648519908422
2010-02-02,-0.007273326822440191,0.0,High-Vol,,,High-Vol,1.2436925399711756e-07,0.0,0.0,0.0,1.2436925399711756e-07,5.232679422331982e-292,0.0,-0.007273326822440191,-0.0,-0.0,-0.0,-9.04578230984112e-10,-3.8058987595678046e-294,-0.0,-0.007273326822440191,-0.0,-0.0,-0.0,-9.11441991702052e-10,-3.8058987595678046e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000009911063,1.0000000005570795,1.0,1.0,1.0,1.0,1.0187249415774868,1.0182157064260948
2010-02-03,-0.011011410429774937,0.0,High-Vol,,,High-Vol,8.366548745181392e-08,0.0,0.0,0.0,8.366548745181392e-08,5.232679422331982e-292,0.0,-0.011011410429774937,-0.0,-0.0,-0.0,-9.212750211391079e-10,-5.761918076673508e-294,-0.0,-0.011011410429774937,-0.0,-0.0,-0.0,-9.416269044117598e-10,-5.761918076673508e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000698313,0.9999999996154526,1.0,1.0,1.0,1.0,1.0075688778525342,1.0070652193387293
2010-02-04,-0.011757247485075211,0.0,High-Vol,,,High-Vol,7.593625199766417e-08,0.0,0.0,0.0,7.593625199766417e-08,5.232679422331982e-292,0.0,-0.011757247485075211,-0.0,-0.0,-0.0,-8.928013078255746e-10,-6.152190697841751e-294,-0.0,-0.011757247485075211,-0.0,-0.0,-0.0,-8.966659255526495e-10,-6.152190697841751e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999991770299,0.9999999987187868,1.0,1.0,1.0,1.0,0.9957920086425348,0.9952942370914716
2010-02-05,-0.008688132521785933,0.0,High-Vol,,,High-Vol,1.0913454555845991e-07,0.0,0.0,0.0,1.0913454555845991e-07,5.232679422331982e-292,0.0,-0.008688132521785933,-0.0,-0.0,-0.0,-9.48175394516784e-10,-4.5462212265242525e-294,-0.0,-0.008688132521785933,-0.0,-0.0,-0.0,-9.647745412971819e-10,-4.5462212265242525e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999982288545,0.9999999977540122,1.0,1.0,1.0,1.0,0.9871779101073571,0.9866844445289786
2010-02-08,-0.004163146703413398,0.0,High-Vol,,,High-Vol,1.5349991439883218e-07,0.0,0.0,0.0,1.5349991439883218e-07,5.232679422331982e-292,0.0,-0.004163146703413398,-0.0,-0.0,-0.0,-6.39042662603737e-10,-2.1784412087100518e-294,-0.0,-0.004163146703413398,-0.0,-0.0,-0.0,-6.612253470239232e-10,-2.1784412087100518e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999975898118,0.9999999970927869,1.0,1.0,1.0,1.0,0.9830766865663042,0.9825852710871287
2010-02-09,0.014472813962685962,0.0,High-Vol,,,High-Vol,6.761675925004528e-08,0.0,0.0,0.0,6.761675925004528e-08,5.232679422331982e-292,0.0,0.014472813962685962,0.0,0.0,0.0,9.786047773856304e-10,7.573159580578582e-294,0.0,0.014472813962685962,0.0,0.0,0.0,9.35663199811237e-10,7.573159580578582e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999985684166,0.99999999802845,1.0,1.0,1.0,1.0,0.9974080298390198,0.9969094504793273
2010-02-10,-0.0028811577312663978,0.0,High-Vol,,,High-Vol,1.64257876262923e-07,0.0,0.0,0.0,1.64257876262923e-07,5.232679422331982e-292,0.0,-0.0028811577312663978,-0.0,-0.0,-0.0,-4.7325285011632e-10,-1.5076174772890379e-294,-0.0,-0.0028811577312663978,-0.0,-0.0,-0.0,-5.215734086227588e-10,-1.5076174772890379e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999980951638,0.9999999975068766,1.0,1.0,1.0,1.0,0.9945384757865742,0.9940413308452734
2010-02-11,0.002044250743876294,0.0,High-Vol,,,High-Vol,1.7756494686246346e-07,0.0,0.0,0.0,1.7756494686246346e-07,5.232679422331982e-292,0.0,0.002044250743876294,0.0,0.0,0.0,3.629872747099455e-10,1.0696908801568331e-294,0.0,0.002044250743876294,0.0,0.0,0.0,3.563337394101753e-10,1.0696908801568331e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999998458151,0.9999999978632104,1.0,1.0,1.0,1.0,0.996573641291073,0.9960754790213732
2010-02-12,0.003603369705544421,0.0,High-Vol,,,High-Vol,1.7240188117081235e-07,0.0,0.0,0.0,1.7240188117081235e-07,5.232679422331982e-292,0.0,0.003603369705544421,0.0,0.0,0.0,6.212277157897744e-10,1.8855278509256745e-294,0.0,0.003603369705544421,0.0,0.0,0.0,6.186461829439488e-10,1.8855278509256745e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999990793788,0.9999999984818565,1.0,1.0,1.0,1.0,1.0001711422298174,0.9996711816592609
2010-02-15,0.001717456303511018,0.0,High-Vol,,,High-Vol,1.7845722126988587e-07,0.0,0.0,0.0,1.7845722126988587e-07,5.232679422331982e-292,0.0,0.001717456303511018,0.0,0.0,0.0,3.0649247957702603e-10,8.986898258136455e-295,0.0,0.001717456303511018,0.0,0.0,0.0,3.034648095274893e-10,8.986898258136455e-295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999993858713,0.9999999987853213,1.0,1.0,1.0,1.0,1.0018903683879372,1.001389548419169
2010-02-16,0.0002578957749177944,0.0,High-Vol,,,High-Vol,1.7769248576646792e-07,0.0,0.0,0.0,1.7769248576646792e-07,5.232679422331982e-292,0.0,0.0002578957749177944,0.0,0.0,0.0,4.5826141313812395e-11,1.3494859145187032e-295,0.0,0.0002578957749177944,0.0,0.0,0.0,4.544377356210342e-11,1.3494859145187032e-295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999994316974,0.9999999988307651,1.0,1.0,1.0,1.0,1.0021487850017194,1.0016478358569412
2010-02-17,-0.007567056345194817,0.0,High-Vol,,,High-Vol,1.2207523338112444e-07,0.0,0.0,0.0,1.2207523338112444e-07,5.232679422331982e-292,0.0,-0.007567056345194817,-0.0,-0.0,-0.0,-9.237501693477759e-10,-3.959598002512758e-294,-0.0,-0.007567056345194817,-0.0,-0.0,-0.0,-9.515587955404476e-10,-3.959598002512758e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999985079472,0.9999999978792063,1.0,1.0,1.0,1.0,0.994594088136444,0.9940969153959187
2010-02-18,0.010956492837954634,0.0,High-Vol,,,High-Vol,1.0321979134090206e-07,0.0,0.0,0.0,1.0321979134090206e-07,5.232679422331982e-292,0.0,0.010956492837954634,0.0,0.0,0.0,1.1309269045617652e-09,5.733181461409296e-294,0.0,0.010956492837954634,0.0,0.0,0.0,1.121499183541654e-09,5.733181461409296e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999996388741,0.9999999990007055,1.0,1.0,1.0,1.0,1.005551267656829,1.0050486176959628
2010-02-19,0.013450376505465154,0.0,High-Vol,,,High-Vol,7.661863660442006e-08,0.0,0.0,0.0,7.661863660442006e-08,5.232679422331982e-292,0.0,0.013450376505465154,0.0,0.0,0.0,1.030549509664864e-09,7.038150836276507e-294,0.0,0.013450376505465154,0.0,0.0,0.0,1.017248932296623e-09,7.038150836276507e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000006694236,1.0000000000179545,1.0,1.0,1.0,1.0,1.0191676784471497,1.0186582219826559
2010-02-22,-0.01097861085885873,0.0,High-Vol,,,High-Vol,8.413592546710681e-08,0.0,0.0,0.0,8.413592546710681e-08,5.232679422331982e-292,0.0,-0.01097861085885873,-0.0,-0.0,-0.0,-9.236955849533076e-10,-5.744755112694053e-294,-0.0,-0.01097861085885873,-0.0,-0.0,-0.0,-9.27454229384651e-10,-5.744755112694053e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999997457281,0.9999999990905002,1.0,1.0,1.0,1.0,1.0080398290393775,1.0075359351088382
2010-02-23,-0.006368200136204491,0.0,High-Vol,,,High-Vol,1.3442486907087412e-07,0.0,0.0,0.0,1.3442486907087412e-07,5.232679422331982e-292,0.0,-0.006368200136204491,-0.0,-0.0,-0.0,-8.560444695264115e-10,-3.332274981000897e-294,-0.0,-0.006368200136204491,-0.0,-0.0,-0.0,-8.811889413282952e-10,-3.332274981000897e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999988896836,0.9999999982093113,1.0,1.0,1.0,1.0,1.0016408263530792,1.001140131124141
2010-02-24,-0.0011586723966393333,0.0,High-Vol,,,High-Vol,1.7367582261655678e-07,0.0,0.0,0.0,1.7367582261655678e-07,5.232679422331982e-292,0.0,-0.0011586723966393333,-0.0,-0.0,-0.0,-2.0123338162943357e-10,-6.06296120711872e-295,-0.0,-0.0011586723966393333,-0.0,-0.0,-0.0,-2.208588584022749e-10,-6.06296120711872e-295,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999986884502,0.9999999979884524,1.0,1.0,1.0,1.0,1.0004809248789133,0.9999808094557487
2010-02-25,-0.0059517645643713075,0.0,High-Vol,,,High-Vol,1.3998189254604452e-07,0.0,0.0,0.0,1.3998189254604452e-07,5.232679422331982e-292,0.0,-0.0059517645643713075,-0.0,-0.0,-0.0,-8.331392677091799e-10,-3.1143675962550417e-294,-0.0,-0.0059517645643713075,-0.0,-0.0,-0.0,-8.49986232744436e-10,-3.1143675962550417e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999978553109,0.9999999971384662,1.0,1.0,1.0,1.0,0.9945439831282508,0.9940468354339674
2010-02-26,0.004341758874191197,0.0,High-Vol,,,High-Vol,1.6707836680680906e-07,0.0,0.0,0.0,1.6707836680680906e-07,5.232679422331982e-292,0.0,0.004341758874191197,0.0,0.0,0.0,7.254139817688352e-10,2.2719032317707552e-294,0.0,0.004341758874191197,0.0,0.0,0.0,7.118657446384529e-10,2.2719032317707552e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999985807249,0.9999999978503319,1.0,1.0,1.0,1.0,0.9988714408838012,0.9983721300014822
2010-03-01,-0.004297905416846215,0.0,High-Vol,,,High-Vol,1.5317607355323684e-07,0.0,0.0,0.0,1.5317607355323684e-07,5.232679422331982e-292,0.0,-0.004297905416846215,-0.0,-0.0,-0.0,-6.583362762556909e-10,-2.248956123386035e-294,-0.0,-0.004297905416846215,-0.0,-0.0,-0.0,-6.65287422882477e-10,-2.248956123386035e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999979223886,0.9999999971850445,1.0,1.0,1.0,1.0,0.9945875982767232,0.9940904287803165
2010-03-02,0.015955392474646123,0.0,High-Vol,,,High-Vol,5.381687927260508e-08,0.0,0.0,0.0,5.381687927260508e-08,5.232679422331982e-292,0.0,0.015955392474646123,0.0,0.0,0.0,8.586694305550621e-10,8.348945387731134e-294,0.0,0.015955392474646123,0.0,0.0,0.0,8.089898334147462e-10,8.348945387731134e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999998781058,0.9999999979940343,1.0,1.0,1.0,1.0,1.010583908105368,1.0100787424532527
2010-03-03,0.009133840160405063,0.0,High-Vol,,,High-Vol,1.2351811068391625e-07,0.0,0.0,0.0,1.2351811068391625e-07,5.232679422331982e-292,0.0,0.009133840160405063,0.0,0.0,0.0,1.128194679902112e-09,4.7794457454221024e-294,0.0,0.009133840160405063,0.0,0.0,0.0,1.0933440641964564e-09,4.7794457454221024e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999092527,0.9999999990873784,1.0,1.0,1.0,1.0,1.019856703640076,1.0193469027490996
2010-03-04,0.0022880182144256484,0.0,High-Vol,,,High-Vol,1.7540096601491694e-07,0.0,0.0,0.0,1.7540096601491694e-07,5.232679422331982e-292,0.0,0.0022880182144256484,0.0,0.0,0.0,4.013206050699841e-10,1.1972465828545855e-294,0.0,0.0022880182144256484,0.0,0.0,0.0,3.7537917740448376e-10,1.1972465828545855e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000003105733,0.9999999994627575,1.0,1.0,1.0,1.0,1.0221928258800883,1.0216818572199584
2010-03-05,0.007988903843238004,0.0,High-Vol,,,High-Vol,1.3666558253177325e-07,0.0,0.0,0.0,1.3666558253177325e-07,5.232679422331982e-292,0.0,0.007988903843238004,0.0,0.0,0.0,1.091808197526444e-09,4.1803372747500394e-294,0.0,0.007988903843238004,0.0,0.0,0.0,1.0724405057848721e-09,4.1803372747500394e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000014023815,1.000000000535198,1.0,1.0,1.0,1.0,1.0303917326077872,1.029876665518986
2010-03-08,0.008541302970501298,0.0,High-Vol,,,High-Vol,1.3084444100610413e-07,0.0,0.0,0.0,1.3084444100610413e-07,5.232679422331982e-292,0.0,0.008541302970501298,0.0,0.0,0.0,1.117582012639019e-09,4.4693900293645174e-294,0.0,0.008541302970501298,0.0,0.0,0.0,1.1146714418761844e-09,4.4693900293645174e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000025199636,1.0000000016498696,1.0,1.0,1.0,1.0,1.0392303133382335,1.0387108280637056
2010-03-09,-0.0031476324164079836,0.0,High-Vol,,,High-Vol,1.631281396540465e-07,0.0,0.0,0.0,1.631281396540465e-07,5.232679422331982e-292,0.0,-0.0031476324164079836,-0.0,-0.0,-0.0,-5.134674204034054e-10,-1.647055137440315e-294,-0.0,-0.0031476324164079836,-0.0,-0.0,-0.0,-5.296092697273766e-10,-1.647055137440315e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000002006496,1.0000000011202603,1.0,1.0,1.0,1.0,1.0359643410524675,1.035446488355904
2010-03-10,-0.004913520711793758,0.0,High-Vol,,,High-Vol,1.499712837545944e-07,0.0,0.0,0.0,1.499712837545944e-07,5.232679422331982e-292,0.0,-0.004913520711793758,-0.0,-0.0,-0.0,-7.368870089024983e-10,-2.571087871980519e-294,-0.0,-0.004913520711793758,-0.0,-0.0,-0.0,-7.434654368522243e-10,-2.571087871980519e-294,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000001269609,1.0000000003767948,1.0,1.0,1.0,1.0,1.0308865938299672,1.0303712793724022
2010-03-11,0.0013470014407876464,0.0,High-Vol,,,High-Vol,1.7782878794425546e-07,0.0,0.0,0.0,1.7782878794425546e-07,5.232679422331982e-292,0.0,0.0013470014407876464,0.0,0.0,0.0,2.3953563357443293e-10,7.04842672106105e-295,0.0,0.0013470014407876464,0.0,0.0,0.0,2.2560688147960238e-10,7.04842672106105e-295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000015091448,1.0000000006024017,1.0,1.0,1.0,1.0,1.0322761352041612,1.031760126149573
2010-03-12,0.006831452871485587,0.0,High-Vol,,,High-Vol,1.4879815072942395e-07,0.0,0.0,0.0,1.4879815072942395e-07,5.232679422331982e-292,0.0,0.006831452871485587,0.0,0.0,0.0,1.0165075540722684e-09,3.5746802865253365e-294,0.0,0.006831452871485587,0.0,0.0,0.0,1.0019922354648527e-09,3.5746802865253365e-294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000025256524,1.000000001604394,1.0,1.0,1.0,1.0,1.0393522234344705,1.0388326772201308
